created_at,id,id_str,text,truncated,entities,metadata,source,source_url,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,author,user,geo,coordinates,place,contributors,is_quote_status,quoted_status_id_str,quoted_status,quoted_status_id,possibly_sensitive,retweeted_status,retweet_count,favorite_count,favorited,retweeted,lang,extended_entities
2020-09-11 12:42:29,1304399918157590528,1304399918157590528,@realDonaldTrump This is insanity.  How can anyone claim to be reasonable and support this tweet?  If employees are… https://t.co/mOZEzZTE0N,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/mOZEzZTE0N', 'expanded_url': 'https://twitter.com/i/web/status/1304399918157590528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter Web App,https://mobile.twitter.com,1304362313743560704,1304362313743560704,25073877,25073877,realDonaldTrump,"User(_api=<tweepy.api.API object at 0x000002892D3196A0>, _json={'id': 223726164, 'id_str': '223726164', 'name': 'Liesmith', 'screen_name': 'loki424', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1, 'friends_count': 1, 'listed_count': 0, 'created_at': 'Tue Dec 07 04:51:07 +0000 2010', 'favourites_count': 477, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 496, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/543829768483790848/l4fe1LO-_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/543829768483790848/l4fe1LO-_normal.jpeg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=223726164, id_str='223726164', name='Liesmith', screen_name='loki424', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=1, friends_count=1, listed_count=0, created_at=datetime.datetime(2010, 12, 7, 4, 51, 7), favourites_count=477, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=496, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/543829768483790848/l4fe1LO-_normal.jpeg', profile_image_url_https='https://pbs.twimg.com/profile_images/543829768483790848/l4fe1LO-_normal.jpeg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x000002892D3196A0>, _json={'id': 223726164, 'id_str': '223726164', 'name': 'Liesmith', 'screen_name': 'loki424', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1, 'friends_count': 1, 'listed_count': 0, 'created_at': 'Tue Dec 07 04:51:07 +0000 2010', 'favourites_count': 477, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 496, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/543829768483790848/l4fe1LO-_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/543829768483790848/l4fe1LO-_normal.jpeg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=223726164, id_str='223726164', name='Liesmith', screen_name='loki424', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=1, friends_count=1, listed_count=0, created_at=datetime.datetime(2010, 12, 7, 4, 51, 7), favourites_count=477, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=496, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/543829768483790848/l4fe1LO-_normal.jpeg', profile_image_url_https='https://pbs.twimg.com/profile_images/543829768483790848/l4fe1LO-_normal.jpeg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,False,,,,,,0,0,False,False,en,
2020-09-11 12:42:29,1304399916811264001,1304399916811264001,@realDonaldTrump Ordered? I thought we still lived in a democracy,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for iPad,http://twitter.com/#!/download/ipad,1304362313743560704,1304362313743560704,25073877,25073877,realDonaldTrump,"User(_api=<tweepy.api.API object at 0x000002892D3196A0>, _json={'id': 1280445331893743622, 'id_str': '1280445331893743622', 'name': 'Dave Kimberly', 'screen_name': 'DaveKimberly5', 'location': '', 'description': 'American living (stuck) in Philippines. 4 months of quarantine forced me to join Twitter', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1, 'friends_count': 13, 'listed_count': 0, 'created_at': 'Tue Jul 07 10:15:50 +0000 2020', 'favourites_count': 30, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 66, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1280445922355240960/q26lxFiQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1280445922355240960/q26lxFiQ_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1280445331893743622, id_str='1280445331893743622', name='Dave Kimberly', screen_name='DaveKimberly5', location='', description='American living (stuck) in Philippines. 4 months of quarantine forced me to join Twitter', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=1, friends_count=13, listed_count=0, created_at=datetime.datetime(2020, 7, 7, 10, 15, 50), favourites_count=30, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=66, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1280445922355240960/q26lxFiQ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1280445922355240960/q26lxFiQ_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x000002892D3196A0>, _json={'id': 1280445331893743622, 'id_str': '1280445331893743622', 'name': 'Dave Kimberly', 'screen_name': 'DaveKimberly5', 'location': '', 'description': 'American living (stuck) in Philippines. 4 months of quarantine forced me to join Twitter', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1, 'friends_count': 13, 'listed_count': 0, 'created_at': 'Tue Jul 07 10:15:50 +0000 2020', 'favourites_count': 30, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 66, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1280445922355240960/q26lxFiQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1280445922355240960/q26lxFiQ_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1280445331893743622, id_str='1280445331893743622', name='Dave Kimberly', screen_name='DaveKimberly5', location='', description='American living (stuck) in Philippines. 4 months of quarantine forced me to join Twitter', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=1, friends_count=13, listed_count=0, created_at=datetime.datetime(2020, 7, 7, 10, 15, 50), favourites_count=30, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=66, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1280445922355240960/q26lxFiQ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1280445922355240960/q26lxFiQ_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,False,,,,,,0,0,False,False,en,
2020-09-11 12:42:29,1304399916555436032,1304399916555436032,"@realDonaldTrump Trumpsterfire’s work schedule:
-Watch @foxandfriends 
-Tweet about how “great” and unappreciated h… https://t.co/MqDbmq7h74",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [0, 16]}, {'screen_name': 'foxandfriends', 'name': 'FOX & friends', 'id': 15513604, 'id_str': '15513604', 'indices': [55, 69]}], 'urls': [{'url': 'https://t.co/MqDbmq7h74', 'expanded_url': 'https://twitter.com/i/web/status/1304399916555436032', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}",Twitter for iPhone,http://twitter.com/download/iphone,1304384845280403456,1304384845280403456,25073877,25073877,realDonaldTrump,"User(_api=<tweepy.api.API object at 0x000002892D3196A0>, _json={'id': 252930364, 'id_str': '252930364', 'name': 'failedthought', 'screen_name': 'failedthought', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 40, 'friends_count': 192, 'listed_count': 1, 'created_at': 'Wed Feb 16 06:04:26 +0000 2011', 'favourites_count': 300, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 395, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/987148868210094086/088GWXN0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/987148868210094086/088GWXN0_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=252930364, id_str='252930364', name='failedthought', screen_name='failedthought', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=40, friends_count=192, listed_count=1, created_at=datetime.datetime(2011, 2, 16, 6, 4, 26), favourites_count=300, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=395, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/987148868210094086/088GWXN0_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/987148868210094086/088GWXN0_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","User(_api=<tweepy.api.API object at 0x000002892D3196A0>, _json={'id': 252930364, 'id_str': '252930364', 'name': 'failedthought', 'screen_name': 'failedthought', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 40, 'friends_count': 192, 'listed_count': 1, 'created_at': 'Wed Feb 16 06:04:26 +0000 2011', 'favourites_count': 300, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 395, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/987148868210094086/088GWXN0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/987148868210094086/088GWXN0_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=252930364, id_str='252930364', name='failedthought', screen_name='failedthought', location='', description='', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=40, friends_count=192, listed_count=1, created_at=datetime.datetime(2011, 2, 16, 6, 4, 26), favourites_count=300, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=395, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/987148868210094086/088GWXN0_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/987148868210094086/088GWXN0_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,,,False,,,,,,0,0,False,False,en,
